Date,Name,Year,Letterboxd URI,Rating,movie_id,genres,overview,director,cast,keywords,poster_path,backdrop_path
2025-03-28,Predestination,2014.0,https://boxd.it/6bJM,5.0,206487.0,"Science Fiction, Thriller","Predestination chronicles the life of a Temporal Agent sent on an intricate series of time-travel journeys designed to prevent future killers from committing their crimes. Now, on his final assignment, the Agent must stop the one criminal that has eluded him throughout time and prevent a devastating attack in which thousands of lives will be lost.",,,,/38Xr1JnV1ZcLQ55zmdSp6n475cZ.jpg,/cvq9cRMDJIGzNpHaPVGFftqPcLj.jpg
2025-03-28,Bad Boys II,2003.0,https://boxd.it/1ZuW,4.5,8961.0,"Action, Crime, Comedy","Detectives Marcus Burnett and Mike Lowrey of the Miami Narcotics Task Force are tasked with stopping the flow of the drug Ecstasy into Miami. They track the drugs to the whacked-out Cuban drug lord Johnny Tapia, who is also involved in a bloody war with Russian and Haitian mobsters. If that isn't bad enough, there's tension between the two detectives when Marcus discovers that playboy Mike is secretly romancing Marcus’ sister, Syd.",,,,/yCvB5fG5aEPqa1St7ihY6KEAsHD.jpg,/gxSVZCUlDd8upT1G2wdrUdz2hxG.jpg
2025-03-28,8 Mile,2002.0,https://boxd.it/2bew,5.0,65.0,"Drama, Music","For Jimmy Smith, Jr., life is a daily fight just to keep hope alive. Feeding his dreams in Detroit's vibrant music scene, Jimmy wages an extraordinary personal struggle to find his own voice - and earn a place in a world where rhymes rule, legends are born and every moment… is another chance.",,,,/7BmQj8qE1FLuLTf7Xjf9sdIHzoa.jpg,/jNG7pl0DkN1nzxnbZj4MCGf2VEG.jpg
2025-03-28,Training Day,2001.0,https://boxd.it/27A4,4.0,2034.0,"Action, Crime, Drama","On his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears.",,,,/bUeiwBQdupBLQthMCHKV7zv56uv.jpg,/nuO8o9ltxhI7AZQxePavEZ4TyHa.jpg
2025-03-28,Memento,2000.0,https://boxd.it/2bcK,4.5,77.0,"Mystery, Thriller","Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",,,,/nzlv62aC0octS5AklAiWpXLX9Z0.jpg,/7Wev9JMo6R5XAfz2KDvXb7oPMmy.jpg
2025-03-28,Bad Boys,1995.0,https://boxd.it/1XVG,4.0,9737.0,"Action, Comedy, Crime, Thriller","Marcus Burnett is a henpecked family man. Mike Lowrey is a footloose and fancy free ladies' man. Both Miami policemen, they have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",,,,/x1ygBecKHfXX4M2kRhmFKWfWbJc.jpg,/wOLTJxfv98miIQcn0oNXq9fIgXM.jpg
2025-03-23,Transformers One,2024.0,https://boxd.it/q7bc,4.5,698687.0,"Animation, Science Fiction, Adventure, Family","The untold origin story of Optimus Prime and Megatron, better known as sworn enemies, but once were friends bonded like brothers who changed the fate of Cybertron forever.",,,,/iRCgqpdVE4wyLQvGYU3ZP7pAtUc.jpg,/cMfokHWle5lfCreoV08cbmkKv6G.jpg
2025-03-23,Babylon,2022.0,https://boxd.it/mM02,4.0,615777.0,"Drama, Comedy","A tale of outsized ambition and outrageous excess, tracing the rise and fall of multiple characters in an era of unbridled decadence and depravity during Hollywood's transition from silent films to sound films in the late 1920s.",,,,/wjOHjWCUE0YzDiEzKv8AfqHj3ir.jpg,/5fxTB08O7CW1hAcN2MWOKodp1h1.jpg
2025-03-23,Sonic the Hedgehog 2,2022.0,https://boxd.it/pb8O,2.5,675353.0,"Action, Adventure, Family, Comedy","After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",,,,/6DrHO1jr3qVrViUO6s6kFiAGM7.jpg,/xuLA0pii2IMJW2puT7EvJtgpg0H.jpg
2025-03-23,Ford v Ferrari,2019.0,https://boxd.it/ce74,4.5,359724.0,"Drama, Action, History","American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.",,,,/dR1Ju50iudrOh3YgfwkAU1g2HZe.jpg,/2vq5GTJOahE03mNYZGxIynlHcWr.jpg
2025-03-23,Once Upon a Time... in Hollywood,2019.0,https://boxd.it/gH0O,4.0,466272.0,"Comedy, Drama, Thriller","Los Angeles, 1969. TV star Rick Dalton, a struggling actor specializing in westerns, and stuntman Cliff Booth, his best friend, try to survive in a constantly changing movie industry. Dalton is the neighbor of the young and promising actress and model Sharon Tate, who has just married the prestigious Polish director Roman Polanski…",,,,/8j58iEBw9pOXFD2L0nt0ZXeHviB.jpg,/xwgBHC2FgoIrQitl8jZwXXdsR9u.jpg
2025-03-23,A Million Ways to Die in the West,2014.0,https://boxd.it/5H9k,3.0,188161.0,"Comedy, Western","As a cowardly farmer begins to fall for the mysterious new woman in town, he must put his new-found courage to the test when her husband, a notorious gun-slinger, announces his arrival.",,,,/n9SicwnoNGWBwE75le27sUhCLMm.jpg,/5ZDM988DfYLFPBqy4CNvQ9AXnp4.jpg
2025-03-23,Real Steel,2011.0,https://boxd.it/147m,3.5,39254.0,"Action, Science Fiction, Drama","Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After his robot is trashed, he reluctantly teams up with his estranged son to rebuild and train an unlikely contender.",,,,/4GIeI5K5YdDUkR3mNQBoScpSFEf.jpg,/pjlxrd646cBYznHoPBWTzz6FujX.jpg
2025-03-23,The Prestige,2006.0,https://boxd.it/293w,5.0,1124.0,"Drama, Mystery, Science Fiction","A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",,,,/Ag2B2KHKQPukjH7WutmgnnSNurZ.jpg,/z3br1ub7spqGMkxgjgJSdM4DC21.jpg
2025-03-23,Fight Club,1999.0,https://boxd.it/2a9q,5.0,550.0,"Drama, Thriller","A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",,,,/jSziioSwPVrOy9Yow3XhWIBDjq1.jpg,/c6OLXfKAk5BKeR6broC8pYiCquX.jpg
2025-03-22,Flow,2024.0,https://boxd.it/v1Ei,5.0,1281775.0,Animation,"As the ‘flow’ progresses, the world where our ‘giant’ once stood gradually fades away, replaced by their inner worlds. Our ‘giant’ continues to advance endlessly, questioning the relationship between the world and oneself.",,,,/ggFrFg3l2FPOIkwgsXZDzEQ5nrg.jpg,
2025-03-22,Nosferatu,2024.0,https://boxd.it/f5eG,5.0,426063.0,"Horror, Fantasy","A gothic tale of obsession between a haunted young woman and the terrifying vampire infatuated with her, causing untold horror in its wake.",,,,/5qGIxdEO841C0tdY8vOdLoRVrr0.jpg,/2gAStVyyv9C3BSEKhP0a1aM3Qy9.jpg
2025-03-22,Dune: Part Two,2024.0,https://boxd.it/pUfA,5.0,693134.0,"Science Fiction, Adventure","Follow the mythic journey of Paul Atreides as he unites with Chani and the Fremen while on a path of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the known universe, Paul endeavors to prevent a terrible future only he can foresee.",,,,/6izwz7rsy95ARzTR3poZ8H6c5pp.jpg,/eZ239CUp1d6OryZEBPnO2n87gMG.jpg
2025-03-22,Deadpool & Wolverine,2024.0,https://boxd.it/jq8s,4.5,533535.0,"Action, Comedy, Science Fiction","A listless Wade Wilson toils away in civilian life with his days as the morally flexible mercenary, Deadpool, behind him. But when his homeworld faces an existential threat, Wade must reluctantly suit-up again with an even more reluctant Wolverine.",,,,/8cdWjvZQUExUUTzyp4t6EDMubfO.jpg,/by8z9Fe8y7p4jo2YlW2SZDnptyT.jpg
2025-03-22,The Substance,2024.0,https://boxd.it/zanS,4.0,933260.0,"Horror, Science Fiction, Thriller","A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself.",,,,/uYJvxMWMb9W4zIY3cbM50sj3dpC.jpg,/bVSOgrxasVJF6V71T7v2KfBRSzu.jpg
2025-03-22,Wolfs,2024.0,https://boxd.it/x6zG,3.5,877817.0,"Crime, Comedy","Hired to cover up a high-profile crime, a fixer soon finds his night spiralling out of control when he's forced to work with an unexpected counterpart.",,,,/vOX1Zng472PC2KnS0B9nRfM8aaZ.jpg,/nSVwus6Vcnw06zqKAa1ioacrpUF.jpg
2025-03-22,The Ministry of Ungentlemanly Warfare,2024.0,https://boxd.it/u5zu,3.5,799583.0,"Action, Comedy, War","During World War II, the British Army assigns a group of competent soldiers to carry out a mission against the Nazi forces behind enemy lines... A true story about a secret British WWII organization — the Special Operations Executive. Founded by Winston Churchill, their irregular warfare against the Germans helped to change the course of the war, and gave birth to modern black operations.",,,,/8aF0iAKH9MJMYAZdi0Slg77RYa2.jpg,/hm21I7yc6oYBogTloET3eXsVPlq.jpg
2025-03-22,Babygirl,2024.0,https://boxd.it/Fvai,1.5,1097549.0,"Romance, Thriller",A high-powered CEO puts her career and family on the line when she begins a torrid affair with her much younger intern.,,,,/ilwO6elz3mLV9CToT7C8pjVeKX0.jpg,/s7vWRjcfRVMW8tBIxhC3UhKxRoo.jpg
2025-03-22,Spider-Man: Across the Spider-Verse,2023.0,https://boxd.it/kSz4,4.5,569094.0,"Animation, Action, Adventure, Science Fiction","After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse's very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.",,,,/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,/kVd3a9YeLGkoeR50jGEXM6EqseS.jpg
2025-03-22,Dune,2021.0,https://boxd.it/fA7G,4.0,438631.0,"Science Fiction, Adventure","Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",,,,/v1tRXZ4JtD2Iv6fjkPvT4GiwslV.jpg,/h3HsfV8Kn9Sz2QWUYYdP5ya23hx.jpg
2025-03-22,Spider-Man: Into the Spider-Verse,2018.0,https://boxd.it/azpY,4.0,324857.0,"Animation, Action, Adventure, Science Fiction","Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",,,,/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,/8mnXR9rey5uQ08rZAvzojKWbDQS.jpg
2025-03-22,Get Out,2017.0,https://boxd.it/eOCm,4.5,419430.0,"Mystery, Thriller, Horror","Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",,,,/tFXcEccSQMf3lfhfXKSU9iRBpa3.jpg,/bBQHALHRAaaORlPNXv7fNcRXYdx.jpg
2025-03-22,The Imitation Game,2014.0,https://boxd.it/6aig,5.0,205596.0,"History, Drama, Thriller, War","Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",,,,/zSqJ1qFq8NXFfi7JeIYMlzyR0dx.jpg,/usuRn9DUKQQr4nBWnrQzlOuZ1Q4.jpg
2025-03-22,Interstellar,2014.0,https://boxd.it/4VZ8,5.0,157336.0,"Adventure, Drama, Science Fiction",The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,,,,/yQvGrMoipbRoddT0ZR8tPoR7NfX.jpg,/vgnoBSVzWAV9sNQUORaDGvDp7wx.jpg
2025-03-22,Gone Girl,2014.0,https://boxd.it/6hQu,4.0,210577.0,"Mystery, Thriller, Drama","With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",,,,/ts996lKsxvjkO2yiYG0ht4qAicO.jpg,/iWak7wT0j6ycCc8lKr4NBz9c7n5.jpg
2025-03-22,Django Unchained,2012.0,https://boxd.it/2cCk,4.5,68718.0,"Drama, Western","With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",,,,/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg,/2oZklIzUbvZXXzIFzv7Hi68d6xf.jpg
2025-03-22,Shutter Island,2010.0,https://boxd.it/1U82,5.0,11324.0,"Drama, Thriller, Mystery","World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.",,,,/nrmXQ0zcZUL8jFLrakWc90IR8z9.jpg,/rbZvGN1A1QyZuoKzhCw8QPmf2q0.jpg
2025-03-22,Inception,2010.0,https://boxd.it/1skk,4.0,27205.0,"Action, Science Fiction, Adventure","Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",,,,/xlaY2zyzMfkhk0HSC5VUwzoZPU1.jpg,/8ZTVqvKDQ8emSGUEMjsS4yHAwrp.jpg
2025-03-22,Inglourious Basterds,2009.0,https://boxd.it/1JzG,4.5,16869.0,"Drama, Thriller, War","In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",,,,/aupnPtagH9JVBuMrGEanf4iqXEQ.jpg,/hwNtEmmugU5Yd7hpfprNWI0DGIn.jpg
2025-03-22,No Country for Old Men,2007.0,https://boxd.it/21ew,4.0,6977.0,"Crime, Thriller, Western","Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",,,,/6d5XOczc226jECq0LIX0siKtgHR.jpg,/gddUsvfyySrM5k8B8wwJy2VRlBx.jpg
2025-03-22,Eternal Sunshine of the Spotless Mind,2004.0,https://boxd.it/6YK,5.0,38.0,"Science Fiction, Drama, Romance","Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",,,,/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg,/W1ffLQGHoxfAOq0ZYdPtJlvAdb.jpg
2025-03-22,Kill Bill: Vol. 2,2004.0,https://boxd.it/2au4,4.5,393.0,"Action, Crime, Thriller","The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.",,,,/2yhg0mZQMhDyvUQ4rG1IZ4oIA8L.jpg,/pgG6tzJzC8mjGqhaT8IWwEk00xf.jpg
2025-03-22,Kill Bill: Vol. 1,2003.0,https://boxd.it/70w,4.0,24.0,"Action, Crime","An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.",,,,/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg,/iffzIhuLAO38Po6sh1s6ZEVwlNL.jpg
2025-03-22,Lost in Translation,2003.0,https://boxd.it/2b0E,3.5,153.0,"Drama, Comedy, Romance","Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",,,,/3jCLmYDIIiSMPujbwygNpqdpM8N.jpg,/6ITVHoipvxAS8luzKtHTbPaHLtT.jpg
